"gene","cellType.target","mean.target","cellType","mean","ratio","rank_ratio","anno_ratio"
"AC103974.1","Human_PRKCD",0.639660850107178,"Human_DRD2 ISL1",0.565807637861451,1.1305270683953,73,"Human_PRKCD/Human_DRD2 ISL1: 1.131"
"SHC3","Human_PRKCD",1.56608413984637,"Human_OPC_3 PDGFRA",1.38961261555906,1.12699332339921,74,"Human_PRKCD/Human_OPC_3 PDGFRA: 1.127"
"NEK5","Human_PRKCD",0.632342153852628,"Human_TSHZ1 SEMA3C",0.561414230419696,1.12633795082093,75,"Human_PRKCD/Human_TSHZ1 SEMA3C: 1.126"
"LARP4B","Human_PRKCD",1.11309131740381,"Human_SATB2 ST8SIA2",0.991611619887771,1.12250733561371,76,"Human_PRKCD/Human_SATB2 ST8SIA2: 1.123"
"RPGR","Human_PRKCD",0.712252163858862,"Human_Astro_3 FGFR3",0.634728696950155,1.12213638249098,77,"Human_PRKCD/Human_Astro_3 FGFR3: 1.122"
"AC006115.3","Human_PRKCD",0.593512973680167,"Human_SST HGF",0.529481037136612,1.1209333895881,78,"Human_PRKCD/Human_SST HGF: 1.121"
"PTK2B","Human_PRKCD",1.33638591403438,"Human_LAMP5 BDNF",1.19474760698828,1.11855081878183,79,"Human_PRKCD/Human_LAMP5 BDNF: 1.119"
"EPB41L1","Human_PRKCD",1.15089822226286,"Human_TFAP2C",1.02957017214258,1.11784340048215,80,"Human_PRKCD/Human_TFAP2C: 1.118"
"GGT7","Human_PRKCD",0.992235467826385,"Human_TFAP2C",0.887636762638065,1.11783953706182,81,"Human_PRKCD/Human_TFAP2C: 1.118"
"PVT1","Human_PRKCD",0.94801966055677,"Human_LAMP5 ABO",0.84883725529701,1.1168450190432,82,"Human_PRKCD/Human_LAMP5 ABO: 1.117"
"SHISA7","Human_PRKCD",0.642911031370526,"Human_STRIP2",0.57661060488838,1.11498301612919,83,"Human_PRKCD/Human_STRIP2: 1.115"
"TUT7","Human_PRKCD",0.89272381556341,"Human_Micro CTSS",0.806475326293653,1.10694498201964,84,"Human_PRKCD/Human_Micro CTSS: 1.107"
"NUP98","Human_PRKCD",0.898600800040328,"Human_SATB2 ST8SIA2",0.812057075090791,1.10657345105929,85,"Human_PRKCD/Human_SATB2 ST8SIA2: 1.107"
"MORF4L2","Human_PRKCD",0.917942154495921,"Human_SATB2 CALCRL",0.829536663443785,1.10657213230953,86,"Human_PRKCD/Human_SATB2 CALCRL: 1.107"
"YWHAQ","Human_PRKCD",0.975561553214066,"Human_Oligo_5 OPALIN",0.882346426630319,1.10564459011835,87,"Human_PRKCD/Human_Oligo_5 OPALIN: 1.106"
"AGAP3","Human_PRKCD",0.679578847433557,"Human_SATB2 ST8SIA2",0.615198341535437,1.10464999911644,88,"Human_PRKCD/Human_SATB2 ST8SIA2: 1.105"
"AF241726.2","Human_PRKCD",1.02428941369204,"Human_DRD2 ISL1",0.927630884509394,1.10419934350695,89,"Human_PRKCD/Human_DRD2 ISL1: 1.104"
"UIMC1","Human_PRKCD",0.94306965602405,"Human_HGF C11orf87",0.856639721194885,1.10089414801897,90,"Human_PRKCD/Human_HGF C11orf87: 1.101"
"LONRF2","Human_PRKCD",1.40175977726296,"Human_HGF ESR1",1.27342568080829,1.10077863073502,91,"Human_PRKCD/Human_HGF ESR1: 1.101"
"PDHX","Human_PRKCD",1.03226654514825,"Human_STRIP2",0.939660389152754,1.09855279318413,92,"Human_PRKCD/Human_STRIP2: 1.099"
"THSD4","Human_PRKCD",1.18241543905004,"Human_SST EPYC",1.07637169275758,1.09851963499782,93,"Human_PRKCD/Human_SST EPYC: 1.099"
"TCF20","Human_PRKCD",1.18960391653157,"Human_TFAP2C",1.08597876001583,1.09542097905693,94,"Human_PRKCD/Human_TFAP2C: 1.095"
"PMM2","Human_PRKCD",0.590951268424321,"Human_LAMP5 ABO",0.54113203149604,1.09206484559886,95,"Human_PRKCD/Human_LAMP5 ABO: 1.092"
"DCAF5","Human_PRKCD",1.11071449069712,"Human_Astro_1 FGFR3",1.01734057194476,1.09178236013321,96,"Human_PRKCD/Human_Astro_1 FGFR3: 1.092"
"HOOK3","Human_PRKCD",1.19095971776839,"Human_OPC_4 PDGFRA",1.09123384331141,1.09138817959894,97,"Human_PRKCD/Human_OPC_4 PDGFRA: 1.091"
"CELF5","Human_PRKCD",1.28070005864353,"Human_DRD2 PAX6",1.17487627155175,1.09007228220892,98,"Human_PRKCD/Human_DRD2 PAX6: 1.09"
"SS18L1","Human_PRKCD",0.639936852388171,"Human_STRIP2",0.587066462324559,1.09005861083303,99,"Human_PRKCD/Human_STRIP2: 1.09"
"CTIF","Human_PRKCD",1.34478924284961,"Human_SST EPYC",1.23640630705527,1.08765964325472,100,"Human_PRKCD/Human_SST EPYC: 1.088"
"TRDMT1","Human_TSHZ1 CALCRL",0.638622531798856,"Human_TSHZ1 SEMA3C",0.498434620251169,1.28125636914435,1,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.281"
"SYT10","Human_TSHZ1 CALCRL",0.784276607161681,"Human_DRD2 PAX6",0.619371099737542,1.26624669361231,2,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 1.266"
"ARHGAP18","Human_TSHZ1 CALCRL",1.33278097524374,"Human_LAMP5 BDNF",1.05315392037153,1.26551394764173,3,"Human_TSHZ1 CALCRL/Human_LAMP5 BDNF: 1.266"
"RASSF8-AS1","Human_TSHZ1 CALCRL",0.790083561670152,"Human_PVALB ADAMTS5",0.669637731769233,1.17986714933564,4,"Human_TSHZ1 CALCRL/Human_PVALB ADAMTS5: 1.18"
"AL445433.2","Human_TSHZ1 CALCRL",0.853777227171801,"Human_PRKCD",0.745317234778941,1.14552191648303,5,"Human_TSHZ1 CALCRL/Human_PRKCD: 1.146"
"FBXO25","Human_TSHZ1 CALCRL",0.822090371216494,"Human_SATB2 ST8SIA2",0.727478215076389,1.1300549682167,6,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 1.13"
"OLFM3","Human_TSHZ1 CALCRL",1.61998223272812,"Human_HGF NPSR1",1.47111411778932,1.1011941311273,7,"Human_TSHZ1 CALCRL/Human_HGF NPSR1: 1.101"
"PBX3","Human_TSHZ1 CALCRL",1.61039814058315,"Human_TSHZ1 SEMA3C",1.47071462857856,1.09497662516595,8,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.095"
"COL4A3BP","Human_TSHZ1 CALCRL",1.05771866739281,"Human_STRIP2",0.970689984493892,1.08965651679645,9,"Human_TSHZ1 CALCRL/Human_STRIP2: 1.09"
"TMEM196","Human_TSHZ1 CALCRL",1.09174992614671,"Human_TSHZ1 SEMA3C",1.00519916902437,1.08610309259043,10,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.086"
"NRG1","Human_TSHZ1 CALCRL",1.80565152289421,"Human_HGF NPSR1",1.67603552372666,1.07733487586191,11,"Human_TSHZ1 CALCRL/Human_HGF NPSR1: 1.077"
"LRRN3","Human_TSHZ1 CALCRL",0.802133347749908,"Human_TSHZ1 SEMA3C",0.746769703162575,1.07413750765848,12,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.074"
"N4BP2","Human_TSHZ1 CALCRL",0.840014098654332,"Human_VIP ABI3BP",0.783173227252571,1.07257764875488,13,"Human_TSHZ1 CALCRL/Human_VIP ABI3BP: 1.073"
"PCDH11Y","Human_TSHZ1 CALCRL",1.72312002502272,"Human_TSHZ1 SEMA3C",1.62265823269172,1.06191186184928,14,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.062"
"NSG2","Human_TSHZ1 CALCRL",1.30488302584872,"Human_TSHZ1 SEMA3C",1.2395176374544,1.0527345367417,15,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.053"
"GRM4","Human_TSHZ1 CALCRL",0.72748989250231,"Human_TSHZ1 SEMA3C",0.692442222099716,1.05061457733805,16,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.051"
"SCN3A","Human_TSHZ1 CALCRL",1.4947914133139,"Human_DRD2 ISL1",1.42961574385773,1.04558964164756,17,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 1.046"
"GABRA3","Human_TSHZ1 CALCRL",0.846030271833675,"Human_SATB2 IL15",0.809255381839595,1.04544287355925,18,"Human_TSHZ1 CALCRL/Human_SATB2 IL15: 1.045"
"FOXP2","Human_TSHZ1 CALCRL",1.69673837860701,"Human_TSHZ1 SEMA3C",1.6299741375768,1.04096030697117,19,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.041"
"EPHA6","Human_TSHZ1 CALCRL",1.75490351721898,"Human_TSHZ1 SEMA3C",1.68915095750536,1.03892639637769,20,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.039"
"PDIA5","Human_TSHZ1 CALCRL",0.771752037802043,"Human_TSHZ1 SEMA3C",0.743526807271484,1.03796128163036,21,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.038"
"CDH18","Human_TSHZ1 CALCRL",1.65263799104419,"Human_HGF NPSR1",1.59384489407811,1.03688758999355,22,"Human_TSHZ1 CALCRL/Human_HGF NPSR1: 1.037"
"RIMS2","Human_TSHZ1 CALCRL",1.76760313991123,"Human_DRD2 PAX6",1.71223377805823,1.03233750120021,23,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 1.032"
"POT1-AS1","Human_TSHZ1 CALCRL",1.00506037790201,"Human_TFAP2C",0.974501622139013,1.03135834263253,24,"Human_TSHZ1 CALCRL/Human_TFAP2C: 1.031"
"MIR137HG","Human_TSHZ1 CALCRL",1.55849702736465,"Human_PRKCD",1.51293294114306,1.03011639510418,25,"Human_TSHZ1 CALCRL/Human_PRKCD: 1.03"
"MEIS2","Human_TSHZ1 CALCRL",1.70239018231394,"Human_TSHZ1 SEMA3C",1.65816786830724,1.02666938302926,26,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.027"
"CACNB2","Human_TSHZ1 CALCRL",1.63602124898446,"Human_DRD2 ISL1",1.59441440562941,1.02609537596258,27,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 1.026"
"ERICH3","Human_TSHZ1 CALCRL",1.01579280850169,"Human_SATB2 IL15",0.990634560642953,1.02539609343168,28,"Human_TSHZ1 CALCRL/Human_SATB2 IL15: 1.025"
"PGM3","Human_TSHZ1 CALCRL",0.567066392595075,"Human_TFAP2C",0.553089304077075,1.0252709434353,29,"Human_TSHZ1 CALCRL/Human_TFAP2C: 1.025"
"AC010099.4","Human_TSHZ1 CALCRL",0.92301346065738,"Human_TFAP2C",0.900429860763381,1.02508090955008,30,"Human_TSHZ1 CALCRL/Human_TFAP2C: 1.025"
"ANKRD30BL","Human_TSHZ1 CALCRL",1.54617853221972,"Human_PRKCD",1.51204699348572,1.02257306742518,31,"Human_TSHZ1 CALCRL/Human_PRKCD: 1.023"
"EML5","Human_TSHZ1 CALCRL",1.38702001011356,"Human_DRD2 PAX6",1.35898717803521,1.02062773845952,32,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 1.021"
"PPP3CA","Human_TSHZ1 CALCRL",1.70170723202231,"Human_TSHZ1 SEMA3C",1.67077150680612,1.01851583241046,33,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.019"
"FOCAD","Human_TSHZ1 CALCRL",1.59994538414401,"Human_PRKCD",1.57346379519787,1.0168301228328,34,"Human_TSHZ1 CALCRL/Human_PRKCD: 1.017"
"SERGEF","Human_TSHZ1 CALCRL",1.1703488445333,"Human_TSHZ1 SEMA3C",1.1511115067126,1.01671196726687,35,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.017"
"SORBS2","Human_TSHZ1 CALCRL",1.64272993315383,"Human_SATB2 ST8SIA2",1.62011129575312,1.0139611627053,36,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 1.014"
"MAPKAP1","Human_TSHZ1 CALCRL",1.07272564484982,"Human_SATB2 ST8SIA2",1.0582388711172,1.01368951200718,37,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 1.014"
"SESN3","Human_TSHZ1 CALCRL",1.19338925868183,"Human_TSHZ1 SEMA3C",1.17915856244816,1.01206851791342,38,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.012"
"HGSNAT","Human_TSHZ1 CALCRL",0.99809123923913,"Human_SST EPYC",0.986422509489018,1.01182934253615,39,"Human_TSHZ1 CALCRL/Human_SST EPYC: 1.012"
"TRANK1","Human_TSHZ1 CALCRL",1.03269605521269,"Human_TFAP2C",1.02181314453416,1.01065058786603,40,"Human_TSHZ1 CALCRL/Human_TFAP2C: 1.011"
"AKAP11","Human_TSHZ1 CALCRL",1.20075451562036,"Human_TSHZ1 SEMA3C",1.18866809742507,1.01016803447613,41,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.01"
"NCKAP1","Human_TSHZ1 CALCRL",1.3092840848635,"Human_Astro_2 FGFR3",1.29641606027884,1.00992584478002,42,"Human_TSHZ1 CALCRL/Human_Astro_2 FGFR3: 1.01"
"AC013652.1","Human_TSHZ1 CALCRL",1.13710433646313,"Human_STRIP2",1.1270549499758,1.00891650091022,43,"Human_TSHZ1 CALCRL/Human_STRIP2: 1.009"
"ARHGEF9","Human_TSHZ1 CALCRL",1.12395770581847,"Human_SATB2 ST8SIA2",1.11668798627159,1.00651007231764,44,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 1.007"
"SGSM1","Human_TSHZ1 CALCRL",1.30363006075254,"Human_LAMP5 COL25A1",1.29555596207894,1.00623214967932,45,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 1.006"
"RPS6KA5","Human_TSHZ1 CALCRL",1.36586497455587,"Human_DRD2 ISL1",1.35801766273647,1.00577850497436,46,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 1.006"
"YLPM1","Human_TSHZ1 CALCRL",1.14889520840896,"Human_TSHZ1 SEMA3C",1.14283764542315,1.00530045803975,47,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.005"
"AL356124.1","Human_TSHZ1 CALCRL",0.782151667999914,"Human_STRIP2",0.77855964078851,1.00461368278449,48,"Human_TSHZ1 CALCRL/Human_STRIP2: 1.005"
"PCDH11X","Human_TSHZ1 CALCRL",1.65151745175122,"Human_TSHZ1 SEMA3C",1.64509361685759,1.00390484458015,49,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.004"
"EHBP1","Human_TSHZ1 CALCRL",1.52183609328772,"Human_TSHZ1 SEMA3C",1.51649785771179,1.0035201075615,50,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.004"
"PLCB1","Human_TSHZ1 CALCRL",1.74438966724804,"Human_LAMP5 NDNF",1.74040546464891,1.00228923815746,51,"Human_TSHZ1 CALCRL/Human_LAMP5 NDNF: 1.002"
"ERC1","Human_TSHZ1 CALCRL",1.59453742361134,"Human_DRD2 PAX6",1.5911843280768,1.00210729547506,52,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 1.002"
"C15orf41","Human_TSHZ1 CALCRL",1.35926111007177,"Human_TSHZ1 SEMA3C",1.35750911120471,1.00129059823805,53,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1.001"
"GPRIN3","Human_TSHZ1 CALCRL",0.866741866355238,"Human_DRD2 PAX6",0.865994429252419,1.00086309689482,54,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 1.001"
"ARL13B","Human_TSHZ1 CALCRL",0.747760950605901,"Human_OPC_1 PDGFRA",0.747224175391774,1.00071835900364,55,"Human_TSHZ1 CALCRL/Human_OPC_1 PDGFRA: 1.001"
"RASGRP1","Human_TSHZ1 CALCRL",1.23771212655235,"Human_TSHZ1 SEMA3C",1.23763013176416,1.00006625144789,56,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 1"
"HSPA12A","Human_TSHZ1 CALCRL",1.44091514775421,"Human_LAMP5 COL25A1",1.44090938177702,1.00000400162374,57,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 1"
"RTN1","Human_TSHZ1 CALCRL",1.49983993507485,"Human_LAMP5 COL25A1",1.50018059078785,0.999772923529947,58,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 1"
"GPR158","Human_TSHZ1 CALCRL",1.55431259314125,"Human_DRD2 PAX6",1.5552717762314,0.999383269789369,59,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 0.999"
"TSHZ1","Human_TSHZ1 CALCRL",1.41325984829496,"Human_TSHZ1 SEMA3C",1.41460222101365,0.999051059938445,60,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.999"
"RPRD2","Human_TSHZ1 CALCRL",1.15575976446642,"Human_DRD2 ISL1",1.15730932541542,0.99866106587499,61,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 0.999"
"SDK2","Human_TSHZ1 CALCRL",0.871770255492753,"Human_TSHZ1 SEMA3C",0.873151225456074,0.998418406888681,62,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.998"
"ME1","Human_TSHZ1 CALCRL",1.08503575518168,"Human_HGF C11orf87",1.08722730485593,0.99798427645768,63,"Human_TSHZ1 CALCRL/Human_HGF C11orf87: 0.998"
"AGBL4","Human_TSHZ1 CALCRL",1.66455362936919,"Human_PRKCD",1.67050990535166,0.996434456351683,64,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.996"
"SLC35F4","Human_TSHZ1 CALCRL",1.45727537430207,"Human_TSHZ1 SEMA3C",1.46283537024021,0.996199164956456,65,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.996"
"KIAA2012","Human_TSHZ1 CALCRL",0.672020505730004,"Human_STRIP2",0.674610423303395,0.996160869319646,66,"Human_TSHZ1 CALCRL/Human_STRIP2: 0.996"
"RYR2","Human_TSHZ1 CALCRL",1.71841803592645,"Human_DRD2 PAX6",1.72543275121584,0.99593451829146,67,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 0.996"
"NPTN","Human_TSHZ1 CALCRL",1.34565516568592,"Human_LAMP5 COL25A1",1.3518281194366,0.995433625279774,68,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 0.995"
"CACNA2D3","Human_TSHZ1 CALCRL",1.68365132673478,"Human_Astro_1 FGFR3",1.69507492300415,0.993260713072717,69,"Human_TSHZ1 CALCRL/Human_Astro_1 FGFR3: 0.993"
"OPRM1","Human_TSHZ1 CALCRL",1.12726044160993,"Human_LAMP5 ABO",1.13512020866075,0.993075828453366,70,"Human_TSHZ1 CALCRL/Human_LAMP5 ABO: 0.993"
"PCNX1","Human_TSHZ1 CALCRL",1.34736678783379,"Human_PRKCD",1.35683567624346,0.993021344754227,71,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.993"
"ENSA","Human_TSHZ1 CALCRL",1.08755619734883,"Human_TSHZ1 SEMA3C",1.09700392124291,0.991387702713614,72,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.991"
"PCM1","Human_TSHZ1 CALCRL",1.3740789450246,"Human_Micro CTSS",1.38644094608288,0.991083643992762,73,"Human_TSHZ1 CALCRL/Human_Micro CTSS: 0.991"
"CACNA1E","Human_TSHZ1 CALCRL",1.59106726135057,"Human_LAMP5 COL25A1",1.6067903166199,0.990214619103256,74,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 0.99"
"SYNE1","Human_TSHZ1 CALCRL",1.62908719990495,"Human_VIP NDNF",1.64562996335459,0.989947458530765,75,"Human_TSHZ1 CALCRL/Human_VIP NDNF: 0.99"
"CACNA1C","Human_TSHZ1 CALCRL",1.6616952571659,"Human_LAMP5 COL25A1",1.67897416038156,0.989708654472838,76,"Human_TSHZ1 CALCRL/Human_LAMP5 COL25A1: 0.99"
"RBFOX1","Human_TSHZ1 CALCRL",1.84388957075354,"Human_PRKCD",1.86357918054311,0.98943451934045,77,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.989"
"TLL1","Human_TSHZ1 CALCRL",1.37335019382437,"Human_TSHZ1 SEMA3C",1.38815212860741,0.989336950556072,78,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.989"
"KHDRBS2","Human_TSHZ1 CALCRL",1.57038262959012,"Human_SATB2 ST8SIA2",1.58771568563967,0.989083022731135,79,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 0.989"
"RAP1B","Human_TSHZ1 CALCRL",0.966907286155563,"Human_Astro_1 FGFR3",0.97787525201599,0.988783880318255,80,"Human_TSHZ1 CALCRL/Human_Astro_1 FGFR3: 0.989"
"ME3","Human_TSHZ1 CALCRL",1.3471883526249,"Human_PVALB ADAMTS5",1.36308364177717,0.988338727965703,81,"Human_TSHZ1 CALCRL/Human_PVALB ADAMTS5: 0.988"
"TIAM1","Human_TSHZ1 CALCRL",1.62069385155879,"Human_PRKCD",1.63993470246998,0.988267306690802,82,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.988"
"PPM1E","Human_TSHZ1 CALCRL",1.45617522817159,"Human_VGLL3 MEPE",1.47351011862853,0.988235648851147,83,"Human_TSHZ1 CALCRL/Human_VGLL3 MEPE: 0.988"
"NPEPPS","Human_TSHZ1 CALCRL",1.17394548580688,"Human_SATB2 ST8SIA2",1.18821166661218,0.987993569490885,84,"Human_TSHZ1 CALCRL/Human_SATB2 ST8SIA2: 0.988"
"SUSD4","Human_TSHZ1 CALCRL",1.44573894815222,"Human_TSHZ1 SEMA3C",1.46350437037923,0.987861039169693,85,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.988"
"RNASEH2B","Human_TSHZ1 CALCRL",0.703297138181263,"Human_Oligo_1 OPALIN",0.71214080727724,0.987581572344114,86,"Human_TSHZ1 CALCRL/Human_Oligo_1 OPALIN: 0.988"
"ILDR2","Human_TSHZ1 CALCRL",0.942082676327913,"Human_RXFP2 RSPO2",0.956246792072298,0.985187803125917,87,"Human_TSHZ1 CALCRL/Human_RXFP2 RSPO2: 0.985"
"NAP1L1","Human_TSHZ1 CALCRL",1.23505592467352,"Human_DRD2 ISL1",1.25382637800086,0.985029463682781,88,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 0.985"
"DCLK1","Human_TSHZ1 CALCRL",1.63286998648835,"Human_DRD2 PAX6",1.66165353345042,0.982677768630685,89,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 0.983"
"RIPOR2","Human_TSHZ1 CALCRL",1.261044537456,"Human_PRKCD",1.28336571637095,0.982607312451774,90,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.983"
"ANKRD36","Human_TSHZ1 CALCRL",1.27053442271175,"Human_DRD2 ISL1",1.29340262071269,0.982319350807923,91,"Human_TSHZ1 CALCRL/Human_DRD2 ISL1: 0.982"
"PCNX2","Human_TSHZ1 CALCRL",1.46931764375332,"Human_PRKCD",1.49628576675777,0.981976622645499,92,"Human_TSHZ1 CALCRL/Human_PRKCD: 0.982"
"FBXL17","Human_TSHZ1 CALCRL",1.55786100805072,"Human_PVALB ADAMTS5",1.58662956848489,0.981868130403215,93,"Human_TSHZ1 CALCRL/Human_PVALB ADAMTS5: 0.982"
"GABRB3","Human_TSHZ1 CALCRL",1.58877437386636,"Human_DRD2 PAX6",1.61833327012598,0.981734975851226,94,"Human_TSHZ1 CALCRL/Human_DRD2 PAX6: 0.982"
"GABRG3","Human_TSHZ1 CALCRL",1.56733868283738,"Human_PVALB ADAMTS5",1.59717515593755,0.981319222885945,95,"Human_TSHZ1 CALCRL/Human_PVALB ADAMTS5: 0.981"
"IRAK1BP1","Human_TSHZ1 CALCRL",1.17422798622738,"Human_TSHZ1 SEMA3C",1.1967976042293,0.981141658437345,96,"Human_TSHZ1 CALCRL/Human_TSHZ1 SEMA3C: 0.981"
"NEGR1","Human_TSHZ1 CALCRL",1.72864457426826,"Human_SST EPYC",1.76213997858203,0.980991632491803,97,"Human_TSHZ1 CALCRL/Human_SST EPYC: 0.981"
"SPEF2","Human_TSHZ1 CALCRL",0.931000275929768,"Human_LAMP5 BDNF",0.949302787427789,0.980720048713211,98,"Human_TSHZ1 CALCRL/Human_LAMP5 BDNF: 0.981"
"SIMC1","Human_TSHZ1 CALCRL",1.02539679730159,"Human_STRIP2",1.04609139666858,0.980217216743302,99,"Human_TSHZ1 CALCRL/Human_STRIP2: 0.98"
"SIPA1L1","Human_TSHZ1 CALCRL",1.6503336482039,"Human_PVALB ADAMTS5",1.6847462971,0.9795739875165,100,"Human_TSHZ1 CALCRL/Human_PVALB ADAMTS5: 0.98"
"KLRD1","Human_LAMP5 BDNF",0.482629436254167,"Human_LAMP5 COL25A1",0.380616178547462,1.26802133870404,1,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.268"
"DGKA","Human_LAMP5 BDNF",0.45588570917054,"Human_LAMP5 COL25A1",0.373077981345975,1.22195822848031,2,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.222"
"CCDC144NL","Human_LAMP5 BDNF",0.522330953687344,"Human_LAMP5 COL25A1",0.427751673130398,1.22110791493763,3,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.221"
"RAB11FIP1","Human_LAMP5 BDNF",0.53096310547672,"Human_LAMP5 COL25A1",0.441113022629737,1.20368948146517,4,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.204"
"AC022414.1","Human_LAMP5 BDNF",0.713406133858017,"Human_LAMP5 COL25A1",0.593339771760786,1.20235684141133,5,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.202"
"PDE8B","Human_LAMP5 BDNF",0.575957077579394,"Human_LAMP5 COL25A1",0.487606459533239,1.18119246847289,6,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.181"
"KIAA1257","Human_LAMP5 BDNF",0.577113902759784,"Human_VGLL3 CNGB1",0.494291434944562,1.1675579667378,7,"Human_LAMP5 BDNF/Human_VGLL3 CNGB1: 1.168"
"SLC9A2","Human_LAMP5 BDNF",0.53857317507024,"Human_LAMP5 COL25A1",0.463454091099484,1.16208527535607,8,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.162"
"AC005261.1","Human_LAMP5 BDNF",0.654793512891592,"Human_HGF C11orf87",0.563933533147892,1.16111824249308,9,"Human_LAMP5 BDNF/Human_HGF C11orf87: 1.161"
"AP000787.1","Human_LAMP5 BDNF",0.476933786448786,"Human_LAMP5 COL25A1",0.4125034918706,1.15619333132432,10,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.156"
"RMDN2","Human_LAMP5 BDNF",0.7627459613843,"Human_LAMP5 COL25A1",0.670223481642533,1.13804720705252,11,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.138"
"LINC00159","Human_LAMP5 BDNF",0.783685338485554,"Human_LAMP5 COL25A1",0.690676539674478,1.13466332424569,12,"Human_LAMP5 BDNF/Human_LAMP5 COL25A1: 1.135"
"TNFRSF25","Human_LAMP5 BDNF",0.453118661755235,"Human_RXFP2 RSPO2",0.399991738291065,1.13282005196195,13,"Human_LAMP5 BDNF/Human_RXFP2 RSPO2: 1.133"
"CABCOCO1","Human_LAMP5 BDNF",0.669503708709927,"Human_RXFP2 RSPO2",0.591771556487076,1.13135499902072,14,"Human_LAMP5 BDNF/Human_RXFP2 RSPO2: 1.131"
"AC005697.1","Human_LAMP5 BDNF",0.746007913715304,"Human_HGF C11orf87",0.660324564774327,1.12975944484249,15,"Human_LAMP5 BDNF/Human_HGF C11orf87: 1.13"
