"gene","logFC","log.p.value","log.FDR","std.logFC","cellType.target","rank_marker","anno_logFC"
"PTPN3",0.453470525265962,-1399.65255019834,-1393.27516706287,1.10395016218815,"Human_RXFP2 RSPO2",57," std logFC = 1.104"
"LINC02253",0.294207662441512,-1396.41466587244,-1390.05467447968,1.10264893362444,"Human_RXFP2 RSPO2",58," std logFC = 1.103"
"LINC00470",0.190542177519063,-1394.72757148001,-1388.38467452061,1.10197035858657,"Human_RXFP2 RSPO2",59," std logFC = 1.102"
"B3GLCT",0.628740984611137,-1382.1235511296,-1375.79746128852,1.09688834986775,"Human_RXFP2 RSPO2",60," std logFC = 1.097"
"NDST3",0.712792898786968,-1376.41946741867,-1370.10990687953,1.09458114388044,"Human_RXFP2 RSPO2",61," std logFC = 1.095"
"SNED1",0.70805216437521,-1364.42303180701,-1358.12973178875,1.08971380000813,"Human_RXFP2 RSPO2",62," std logFC = 1.09"
"ANKRD18B",0.363204656913079,-1353.42063974692,-1347.14334007,1.08523172026249,"Human_RXFP2 RSPO2",63," std logFC = 1.085"
"KCNH1",0.655038413304491,-1334.85955832611,-1328.59800700616,1.07763067188844,"Human_RXFP2 RSPO2",64," std logFC = 1.078"
"RAB3B",0.492753923253382,-1324.08182967209,-1317.83578253867,1.07319376110448,"Human_RXFP2 RSPO2",65," std logFC = 1.073"
"LNX1",0.626343356345597,-1310.38318522389,-1304.15240556261,1.06752930640754,"Human_RXFP2 RSPO2",66," std logFC = 1.068"
"ALDH1A2",0.476632596104643,-1294.87271911939,-1288.65697733548,1.06108124011173,"Human_RXFP2 RSPO2",67," std logFC = 1.061"
"GDA",0.628015670839385,-1288.44996634993,-1282.2490396518,1.05840029973159,"Human_RXFP2 RSPO2",68," std logFC = 1.058"
"LRRK1",0.590761688410973,-1278.54020869575,-1272.35388079704,1.05425121449472,"Human_RXFP2 RSPO2",69," std logFC = 1.054"
"PHACTR2",0.625360881698448,-1278.37609429313,-1272.20415513187,1.0541823721594,"Human_RXFP2 RSPO2",70," std logFC = 1.054"
"LINC01811",0.422670973319067,-1275.19866271755,-1269.04090819128,1.0528486724622,"Human_RXFP2 RSPO2",71," std logFC = 1.053"
"SLC12A8",0.53516478907556,-1265.13768374673,-1258.99391546244,1.04861509464132,"Human_RXFP2 RSPO2",72," std logFC = 1.049"
"MIAT",0.63133526913168,-1263.68586326347,-1257.55588830131,1.04800284640184,"Human_RXFP2 RSPO2",73," std logFC = 1.048"
"SV2B",0.713410878877445,-1255.29523473659,-1249.17886542649,1.04445778428746,"Human_RXFP2 RSPO2",74," std logFC = 1.044"
"CDH7",0.490823869633602,-1250.24337324434,-1244.14042695457,1.04231786322701,"Human_RXFP2 RSPO2",75," std logFC = 1.042"
"LINC01197",0.576419573466672,-1241.22262459287,-1235.13292352985,1.03848638975233,"Human_RXFP2 RSPO2",76," std logFC = 1.038"
"TNFRSF11A",0.237116143318288,-1240.54585028188,-1234.46922130043,1.03819839726733,"Human_RXFP2 RSPO2",77," std logFC = 1.038"
"OTOGL",0.414451378228223,-1237.6573742431,-1231.59364866648,1.03696839333638,"Human_RXFP2 RSPO2",78," std logFC = 1.037"
"PTPRR",0.692181751969138,-1227.56853546779,-1221.51754891695,1.03266137330746,"Human_RXFP2 RSPO2",79," std logFC = 1.033"
"SLC22A8",0.194978500836258,-1217.37626731819,-1211.33785954955,1.02829286288196,"Human_RXFP2 RSPO2",80," std logFC = 1.028"
"AL117190",0.634787967988797,-1215.12264353553,-1209.0966582869,1.0273245623437,"Human_RXFP2 RSPO2",81," std logFC = 1.027"
"FAM19A1",0.77426317204073,-1212.49570573649,-1206.48199058045,1.02619477014078,"Human_RXFP2 RSPO2",82," std logFC = 1.026"
"LINC01250",0.64338327876405,-1206.631966222,-1200.63037242649,1.02366863548458,"Human_RXFP2 RSPO2",83," std logFC = 1.024"
"LINC01378",0.303882282407783,-1205.24830076966,-1199.2586831652,1.0230716823337,"Human_RXFP2 RSPO2",84," std logFC = 1.023"
"SNAP25-AS1",0.631185899036813,-1203.06171713794,-1197.08393399113,1.02212765368436,"Human_RXFP2 RSPO2",85," std logFC = 1.022"
"SIDT1",0.614412265601458,-1193.60391751061,-1187.63783040356,1.0180348202652,"Human_RXFP2 RSPO2",86," std logFC = 1.018"
"GRM1",0.698554519594955,-1187.65562741928,-1181.70110113463,1.01545270737172,"Human_RXFP2 RSPO2",87," std logFC = 1.015"
"FAM153C",0.527706047047353,-1187.49657006171,-1181.55347247289,1.015383576177,"Human_RXFP2 RSPO2",88," std logFC = 1.015"
"PTPRT",0.715437207954574,-1185.7930806188,-1179.86128258522,1.01464290747425,"Human_RXFP2 RSPO2",89," std logFC = 1.015"
"HTR1E",0.534401438360583,-1183.87798953967,-1177.9573648067,1.01380962274508,"Human_RXFP2 RSPO2",90," std logFC = 1.014"
"MGAT5B",0.498637643368362,-1175.13305880005,-1169.22348390326,1.00999628693154,"Human_RXFP2 RSPO2",91," std logFC = 1.01"
"AC069133",0.363404449244188,-1174.25318976538,-1168.35454393912,1.00961185262722,"Human_RXFP2 RSPO2",92," std logFC = 1.01"
"BAIAP2L1",0.180819738356261,-1172.82381291011,-1166.93597799996,1.00898702990537,"Human_RXFP2 RSPO2",93," std logFC = 1.009"
"FAM153A",0.510779062715712,-1157.08759977989,-1151.21046015885,1.00208383215874,"Human_RXFP2 RSPO2",94," std logFC = 1.002"
"MIR124-2HG",0.580379436337012,-1152.16423263865,-1146.29767512694,0.999914747853102,"Human_RXFP2 RSPO2",95," std logFC = 1"
"ZMAT4",0.571206870227661,-1142.23125556724,-1136.37516935541,0.995524922456706,"Human_RXFP2 RSPO2",96," std logFC = 0.996"
"C3orf67-AS1",0.53647333712545,-1140.45649598382,-1134.61077255901,0.994738639340218,"Human_RXFP2 RSPO2",97," std logFC = 0.995"
"CDH9",0.713005058688688,-1133.12490863186,-1127.28944170722,0.991484200038467,"Human_RXFP2 RSPO2",98," std logFC = 0.991"
"SLC22A6",0.203332425305807,-1129.46977355608,-1123.64445900291,0.989857913196499,"Human_RXFP2 RSPO2",99," std logFC = 0.99"
"PRR16",0.640861504137233,-1127.3413898185,-1121.52612560118,0.988909755796899,"Human_RXFP2 RSPO2",100," std logFC = 0.989"
"ST18",1.16633194014477,-1784.36310445656,-1773.94267005325,1.39879467184492,"Human_Oligo_3 OPALIN",1," std logFC = 1.399"
"LINC01608",1.00667125801964,-1774.25952258126,-1764.53223535851,1.39474148595198,"Human_Oligo_3 OPALIN",2," std logFC = 1.395"
"MOBP",1.07900899623259,-1713.1218127316,-1703.79999061696,1.36997903801578,"Human_Oligo_3 OPALIN",3," std logFC = 1.37"
"ENPP2",1.04245397734461,-1668.15075705908,-1659.11661701689,1.35149665712176,"Human_Oligo_3 OPALIN",4," std logFC = 1.351"
"RNF220",1.0793113821625,-1632.56429408458,-1623.7532975937,1.33670325809203,"Human_Oligo_3 OPALIN",5," std logFC = 1.337"
"TMEM144",1.05245666214258,-1571.5635719328,-1562.93489699872,1.31098440273528,"Human_Oligo_3 OPALIN",6," std logFC = 1.311"
"KCNH8",1.04720532448826,-1562.98887262506,-1554.5143483708,1.30733141835014,"Human_Oligo_3 OPALIN",7," std logFC = 1.307"
"SLCO1A2",0.932244321994154,-1524.21162294313,-1515.8706300815,1.29069121270893,"Human_Oligo_3 OPALIN",8," std logFC = 1.291"
"CREB5",0.993185529015139,-1471.38910352778,-1463.16589370181,1.26769589311106,"Human_Oligo_3 OPALIN",9," std logFC = 1.268"
"C10orf90",0.981969865501257,-1408.82547737632,-1400.70762806601,1.23994409230667,"Human_Oligo_3 OPALIN",10," std logFC = 1.24"
"TF",0.937825638761589,-1402.19794571863,-1394.17540658812,1.23697007177737,"Human_Oligo_3 OPALIN",11," std logFC = 1.237"
"FRMD4B",0.986320808929768,-1391.42445278642,-1383.4889250329,1.23212121744396,"Human_Oligo_3 OPALIN",12," std logFC = 1.232"
"LINC00639",0.854416147067592,-1375.43161065143,-1367.57612560559,1.22489002330119,"Human_Oligo_3 OPALIN",13," std logFC = 1.225"
"CLMN",0.923197179274042,-1347.76868492844,-1339.98730785475,1.21228645768129,"Human_Oligo_3 OPALIN",14," std logFC = 1.212"
"BCAS1",0.908927815680483,-1331.44059117987,-1323.72820697766,1.20478895432496,"Human_Oligo_3 OPALIN",15," std logFC = 1.205"
"PLEKHH1",0.902460229636011,-1310.99679863755,-1303.34895295648,1.19533916646137,"Human_Oligo_3 OPALIN",16," std logFC = 1.195"
"MOG",0.819651847884016,-1283.77698203757,-1276.18976097832,1.18264681099127,"Human_Oligo_3 OPALIN",17," std logFC = 1.183"
"FOLH1",0.808966945206006,-1274.43046464488,-1266.90040199946,1.17825885788902,"Human_Oligo_3 OPALIN",18," std logFC = 1.178"
"PLP1",0.912297266683448,-1259.89473833616,-1252.41874291202,1.17140385996897,"Human_Oligo_3 OPALIN",19," std logFC = 1.171"
"ABCA8",0.793430656232334,-1259.25480667686,-1251.83010454711,1.1711011990898,"Human_Oligo_3 OPALIN",20," std logFC = 1.171"
"FAM107B",0.841029258590288,-1254.24488600321,-1246.86897403762,1.1687291560201,"Human_Oligo_3 OPALIN",21," std logFC = 1.169"
"AC026316",0.900772580008751,-1251.93480547876,-1244.60541352881,1.16763386955084,"Human_Oligo_3 OPALIN",22," std logFC = 1.168"
"UGT8",0.842384037364048,-1250.35020962306,-1243.06526943568,1.1668819975644,"Human_Oligo_3 OPALIN",23," std logFC = 1.167"
"DOCK5",0.928594022535006,-1245.08848036389,-1237.84609979093,1.16438207617099,"Human_Oligo_3 OPALIN",24," std logFC = 1.164"
"CERCAM",0.763175468323157,-1237.57669556919,-1230.37513699075,1.16080429875059,"Human_Oligo_3 OPALIN",25," std logFC = 1.161"
"SHROOM4",0.826616811721517,-1232.77159655886,-1225.60925869358,1.15851020343361,"Human_Oligo_3 OPALIN",26," std logFC = 1.159"
"PLD1",0.824603994342958,-1194.20472323219,-1187.08012569489,1.13993901141937,"Human_Oligo_3 OPALIN",27," std logFC = 1.14"
"LPAR1",0.80835916810272,-1184.6425823821,-1177.55435248897,1.13529001962797,"Human_Oligo_3 OPALIN",28," std logFC = 1.135"
"DAAM2",0.842308107474667,-1160.30382910065,-1153.25069052733,1.12337452143157,"Human_Oligo_3 OPALIN",29," std logFC = 1.123"
"COL4A5",0.826368345026088,-1122.68998948425,-1115.67075246261,1.10472012133373,"Human_Oligo_3 OPALIN",30," std logFC = 1.105"
"CNDP1",0.673006954996619,-1118.45873692104,-1111.47228972222,1.10260288840379,"Human_Oligo_3 OPALIN",31," std logFC = 1.103"
"PIEZO2",0.722062980754211,-1106.98032297679,-1100.02562447628,1.09683974965939,"Human_Oligo_3 OPALIN",32," std logFC = 1.097"
"CTNNA3",0.774235670427298,-1106.29161162661,-1099.36768478477,1.09649304166051,"Human_Oligo_3 OPALIN",33," std logFC = 1.096"
"SLC5A11",0.75303264590696,-1081.99439898186,-1075.10032510316,1.08419393028894,"Human_Oligo_3 OPALIN",34," std logFC = 1.084"
"PCSK6",0.800309209954238,-1077.0457104966,-1070.18062415478,1.08167261082248,"Human_Oligo_3 OPALIN",35," std logFC = 1.082"
"SH3TC2",0.698996588192596,-1071.49003224432,-1064.65311677947,1.07883534549425,"Human_Oligo_3 OPALIN",36," std logFC = 1.079"
"CD22",0.680834758474708,-1063.42841036787,-1056.61889387721,1.07470560977328,"Human_Oligo_3 OPALIN",37," std logFC = 1.075"
"FA2H",0.718004596818174,-1031.90663842707,-1025.12379018349,1.05841047940781,"Human_Oligo_3 OPALIN",38," std logFC = 1.058"
"MBP",0.743034356967407,-1017.59954189855,-1010.84266914138,1.05093491646595,"Human_Oligo_3 OPALIN",39," std logFC = 1.051"
"AL359091",0.705248522811626,-1007.48944556,-1000.75789061081,1.04562153904482,"Human_Oligo_3 OPALIN",40," std logFC = 1.046"
"PDE1C",0.813597114746762,-1004.44549595376,-997.738633617157,1.04401672543682,"Human_Oligo_3 OPALIN",41," std logFC = 1.044"
"CNTN2",0.704827478823139,-1002.65828912179,-995.975524336764,1.04307338494869,"Human_Oligo_3 OPALIN",42," std logFC = 1.043"
"VRK2",0.732743177758268,-999.427998840312,-992.768764552698,1.04136626992395,"Human_Oligo_3 OPALIN",43," std logFC = 1.041"
"APOE",0.659910289046735,-998.7247295124,-992.088484743011,1.04099425765471,"Human_Oligo_3 OPALIN",44," std logFC = 1.041"
"CDH19",0.64069660954593,-995.627482112605,-989.013710199069,1.03935437460608,"Human_Oligo_3 OPALIN",45," std logFC = 1.039"
"PALM2",0.774954438638595,-993.56448796953,-986.972694962712,1.0382607179309,"Human_Oligo_3 OPALIN",46," std logFC = 1.038"
"ZNF536",0.831165302358362,-983.962957780469,-977.392670978871,1.03315608467453,"Human_Oligo_3 OPALIN",47," std logFC = 1.033"
"LINC01170",0.764788851672743,-981.95809059156,-975.40885719916,1.03208715350711,"Human_Oligo_3 OPALIN",48," std logFC = 1.032"
"HHIP",0.724258652321992,-981.395389823092,-974.866775717895,1.03178694900422,"Human_Oligo_3 OPALIN",49," std logFC = 1.032"
"TMEM165",0.729668250870724,-977.380919781793,-970.872508383914,1.02964277318059,"Human_Oligo_3 OPALIN",50," std logFC = 1.03"
"TMEM63A",0.683204092290518,-966.05530784365,-959.566699073068,1.02357046300015,"Human_Oligo_3 OPALIN",51," std logFC = 1.024"
"ATP10B",0.737822178208432,-961.908300344178,-955.439109659453,1.02133837071445,"Human_Oligo_3 OPALIN",52," std logFC = 1.021"
"LINC00320",0.72065938495135,-959.034622192789,-952.584479703034,1.01978889328111,"Human_Oligo_3 OPALIN",53," std logFC = 1.02"
"OPALIN",0.651955578719574,-947.905854265588,-941.474403908846,1.0137669002447,"Human_Oligo_3 OPALIN",54," std logFC = 1.014"
"PIP4K2A",0.723296896819223,-942.901078354848,-936.487977136774,1.01104751749002,"Human_Oligo_3 OPALIN",55," std logFC = 1.011"
"SLC24A2",0.746404257499914,-938.486990485161,-932.091907772589,1.00864325835631,"Human_Oligo_3 OPALIN",56," std logFC = 1.009"
"PRUNE2",0.696077645520841,-931.955436634498,-925.578053499026,1.00507554714039,"Human_Oligo_3 OPALIN",57," std logFC = 1.005"
"NCKAP5",0.786048736872922,-929.838593637369,-923.478602244609,1.00391666204217,"Human_Oligo_3 OPALIN",58," std logFC = 1.004"
"ASPA",0.631929708284038,-913.131116938106,-906.788219978705,0.994724567294759,"Human_Oligo_3 OPALIN",59," std logFC = 0.995"
"POLR2F",0.714077188754341,-905.493605893648,-899.167516052563,0.99049531796744,"Human_Oligo_3 OPALIN",60," std logFC = 0.99"
"LDB3",0.6400849111615,-904.037583940105,-897.728023400972,0.989687081339827,"Human_Oligo_3 OPALIN",61," std logFC = 0.99"
"LINC01630",0.653294980563694,-902.273477719495,-895.980177701233,0.988706977571665,"Human_Oligo_3 OPALIN",62," std logFC = 0.989"
"PXK",0.693042998903099,-894.968779147205,-888.691479470289,0.984638657480172,"Human_Oligo_3 OPALIN",63," std logFC = 0.985"
"DYSF",0.649542175965668,-894.117446356917,-887.855895036969,0.984163460631316,"Human_Oligo_3 OPALIN",64," std logFC = 0.984"
"GFAP",0.622771861782263,-870.73549110891,-864.489443975499,0.971024820417046,"Human_Oligo_3 OPALIN",65," std logFC = 0.971"
"CNP",0.664259704567987,-866.822311648383,-860.591531987102,0.968809225909558,"Human_Oligo_3 OPALIN",66," std logFC = 0.969"
"AC090502",0.622209277053975,-855.567282839291,-849.351541055375,0.962409428356388,"Human_Oligo_3 OPALIN",67," std logFC = 0.962"
"SCD",0.627879464545768,-853.446770013507,-847.245843315376,0.961199081107209,"Human_Oligo_3 OPALIN",68," std logFC = 0.961"
"CST3",0.629069496776166,-850.136793946555,-843.950466047845,0.959306874968425,"Human_Oligo_3 OPALIN",69," std logFC = 0.959"
"MYO1E",0.660597414312866,-846.601828235649,-840.429889074391,0.957282075395052,"Human_Oligo_3 OPALIN",70," std logFC = 0.957"
"LRP2",0.607013306668647,-845.467452832867,-839.309698306601,0.956631440288477,"Human_Oligo_3 OPALIN",71," std logFC = 0.957"
"AC012593",0.697163910068956,-834.714222902691,-828.5704546184,0.950442499894021,"Human_Oligo_3 OPALIN",72," std logFC = 0.95"
"MYRF",0.574326853717144,-825.303401682555,-819.173426720396,0.94499415566602,"Human_Oligo_3 OPALIN",73," std logFC = 0.945"
"PRR5L",0.606520874938893,-818.534620841228,-812.418251531125,0.94105662287556,"Human_Oligo_3 OPALIN",74," std logFC = 0.941"
"PLCL1",0.689805689844884,-817.240563330297,-811.137617040527,0.940302035357136,"Human_Oligo_3 OPALIN",75," std logFC = 0.94"
"PHLDB1",0.672254330300015,-811.959451348121,-805.8697502851,0.937216456955735,"Human_Oligo_3 OPALIN",76," std logFC = 0.937"
"ELMO1",0.626451818782102,-804.590518292182,-798.513889310728,0.932894597238493,"Human_Oligo_3 OPALIN",77," std logFC = 0.933"
"MAN2A1",0.642845695062064,-802.464031818618,-796.400306242001,0.931643825107981,"Human_Oligo_3 OPALIN",78," std logFC = 0.932"
"GAB1",0.712475235204928,-800.704893012318,-794.653906461478,0.930607897085848,"Human_Oligo_3 OPALIN",79," std logFC = 0.931"
"NDRG2",0.631334955421532,-795.594213236679,-789.555805468046,0.927591972982981,"Human_Oligo_3 OPALIN",80," std logFC = 0.928"
"KIF6",0.65576381207007,-788.258211868836,-782.232226620202,0.923246229952134,"Human_Oligo_3 OPALIN",81," std logFC = 0.923"
"PLLP",0.575439994597123,-787.218780905241,-781.205065749198,0.922628888674084,"Human_Oligo_3 OPALIN",82," std logFC = 0.923"
"CDK18",0.620663475264842,-783.831319596598,-777.829725801087,0.920614227725237,"Human_Oligo_3 OPALIN",83," std logFC = 0.921"
"CLDN5",0.271510137633018,-781.747642390867,-775.758024786403,0.919372864029128,"Human_Oligo_3 OPALIN",84," std logFC = 0.919"
"LINC00609",0.693291326270824,-773.935818632059,-767.958035485242,0.914704447957916,"Human_Oligo_3 OPALIN",85," std logFC = 0.915"
"ITGA2",0.553156947056094,-772.98770032763,-767.021613220577,0.914136277891658,"Human_Oligo_3 OPALIN",86," std logFC = 0.914"
"ABCA2",0.615365716914211,-767.852078186032,-761.89755190138,0.911052756253606,"Human_Oligo_3 OPALIN",87," std logFC = 0.911"
"MAL",0.575215289194213,-767.75342770011,-761.810330111281,0.910993426042429,"Human_Oligo_3 OPALIN",88," std logFC = 0.911"
"AMER2",0.651029224636392,-766.042708624246,-760.110910590671,0.909963974147071,"Human_Oligo_3 OPALIN",89," std logFC = 0.91"
"CLDND1",0.630594679167922,-765.992756126501,-760.072131393524,0.909933897551536,"Human_Oligo_3 OPALIN",90," std logFC = 0.91"
"SHTN1",0.586610351262996,-760.823049492668,-754.913474595878,0.90681598767569,"Human_Oligo_3 OPALIN",91," std logFC = 0.907"
"TTYH2",0.598143493393734,-754.651607453876,-748.752961627618,0.903080305347078,"Human_Oligo_3 OPALIN",92," std logFC = 0.903"
"RGCC",0.58871480981784,-754.415281044552,-748.527446134398,0.902936955980256,"Human_Oligo_3 OPALIN",93," std logFC = 0.903"
"DOCK1",0.703214020326838,-754.336539152863,-748.459399531826,0.902889188341348,"Human_Oligo_3 OPALIN",94," std logFC = 0.903"
"SLC44A1",0.508206832685125,-753.85049915328,-747.983941641574,0.902594285076923,"Human_Oligo_3 OPALIN",95," std logFC = 0.903"
"HDAC2-AS2",0.661992743403934,-743.269679999896,-737.413593788057,0.896151166302152,"Human_Oligo_3 OPALIN",96," std logFC = 0.896"
"MT2A",0.523722591788024,-742.730079054719,-736.884355629915,0.895821379641515,"Human_Oligo_3 OPALIN",97," std logFC = 0.896"
"PDE8A",0.545155212629255,-737.38582059598,-731.550353671343,0.892548780952622,"Human_Oligo_3 OPALIN",98," std logFC = 0.893"
"DOCK10",0.664503526195802,-736.984244453525,-731.158929900352,0.892302403898726,"Human_Oligo_3 OPALIN",99," std logFC = 0.892"
"SIK3",0.314604319584765,-732.71761358981,-726.902349372491,0.889680644526719,"Human_Oligo_3 OPALIN",100," std logFC = 0.89"
"AC008080",0.434496375045279,-8571.09578771504,-8560.67535331173,5.92934805214457,"Human_OPC_4 PDGFRA",1," std logFC = 5.929"
"LINC01447",0.237577488363907,-6548.90358273803,-6539.17629551529,5.12403617721598,"Human_OPC_4 PDGFRA",2," std logFC = 5.124"
"GPR17",0.822755274439531,-5493.46884661083,-5484.14702449619,4.66514077510807,"Human_OPC_4 PDGFRA",3," std logFC = 4.665"
"ADAM33",0.444640658472719,-2058.78642899163,-2049.75228894945,2.80018548852653,"Human_OPC_4 PDGFRA",4," std logFC = 2.8"
"AC004852",0.999704217383651,-2052.76826048108,-2043.95726399021,2.7959882403176,"Human_OPC_4 PDGFRA",5," std logFC = 2.796"
"COL9A1",0.753807573243619,-1694.24067214541,-1685.61199721133,2.53452582036116,"Human_OPC_4 PDGFRA",6," std logFC = 2.535"
"VCAN",1.3919932188546,-1462.59237349568,-1454.11784924143,2.35141239526948,"Human_OPC_4 PDGFRA",7," std logFC = 2.351"
"MEGF11",1.28027176700698,-1387.8717688747,-1379.53077601307,2.28943743401194,"Human_OPC_4 PDGFRA",8," std logFC = 2.289"
"MDFI",0.172718555973857,-1353.00067594039,-1344.77746611441,2.25996885263419,"Human_OPC_4 PDGFRA",9," std logFC = 2.26"
"SMOC1",1.41171272138403,-1333.53180895625,-1325.41395964594,2.2433578779988,"Human_OPC_4 PDGFRA",10," std logFC = 2.243"
